Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Target,Previous qualification (grade),Admission grade,Unemployment rate,Inflation rate,GDP,Total Curricular units (credited),Total Curricular units (enrolled),Total Curricular units (evaluations),Total Curricular units (approved),Total Curricular units (grade),Total Curricular units (without evaluations)
1,11,1,2,0,0,0,18,23,11,11,0,0,0,0,0,0,51,0,0,0.03690696313447821,-0.7581383568875176,-0.2876384574425296,0.12438647318417584,0.7657608350016585,-0.29665375363418706,-0.10908848409044712,1.1270254398207933,-0.862828628464935,-0.9984493697862531,0.5538740664314317
1,11,2,16,0,0,0,21,26,9,9,0,0,0,1,0,0,43,0,1,1.3184875877813598,-0.48190220649215837,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,-0.05967357918896432,-0.543087992738053,0.6051129445163482,-0.35946768090508374,0.23857963867587276,-0.22401128909004567
1,11,2,2,0,0,0,18,23,0,0,1,0,0,1,0,0,41,0,2,-2.473171065020064,-1.863082958468955,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-0.05967357918896432,-0.10908848409044712,0.3441566968641256,-0.1916806983851333,0.1659353177091369,0.5538740664314317
0,13,2,8,1,0,0,18,26,9,9,1,0,0,1,1,0,23,0,2,-0.19817587333920963,-0.5854907628904181,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1.8361678163728172,1.6269095504999762,2.431806678081906,1.486189126814371,0.20018192616488348,2.8875301329958636
0,13,2,9,1,0,0,18,20,0,5,1,0,0,1,1,0,22,0,0,-0.2740090463952381,-0.5578671478508818,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,-0.29665375363418706,-0.32608823841425005,0.6051129445163482,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,7,2,4,1,0,0,21,26,9,9,1,1,0,1,1,1,25,0,0,-0.425675392507295,-0.5302435328113464,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-0.29665375363418706,-0.10908848409044712,-0.30823392226643087,-0.1916806983851333,0.06527104436951772,-0.22401128909004567
0,13,1,16,0,0,0,21,26,9,9,1,0,0,1,1,0,25,0,2,0.5601558572210751,0.6092305875695118,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,6.101810956386826,3.579907339414202,1.77941605895135,3.331845934533826,0.13376426128101127,-0.22401128909004567
0,16,1,1,1,15,0,0,13,9,9,1,0,0,0,1,1,22,0,2,-0.19817587333920963,0.20868816949623997,-1.0009723271182625,0.12438647318417584,1.545606837207885,1.8361678163728172,2.277908813471385,1.9098941827774611,2.157337056894173,0.4513237215070266,-0.22401128909004567
0,11,1,3,1,0,2,0,0,29,28,0,0,0,1,1,0,24,1,1,0.03690696313447821,0.1948763619764728,-1.0009723271182625,0.12438647318417584,1.545606837207885,-0.29665375363418706,0.1079112702333558,-0.04727767461420827,0.4794672316946684,0.6329345239238655,-0.22401128909004567
0,11,1,5,1,1,0,22,27,9,10,0,0,0,1,1,0,47,0,0,0.5601558572210751,1.5898689214730366,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,-0.29665375363418706,-0.10908848409044712,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
1,11,1,16,0,11,0,21,26,5,5,1,0,0,1,1,0,41,0,0,0.03690696313447821,-1.0412804110427605,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-0.29665375363418706,-0.543087992738053,-0.830146417570876,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,11,1,3,1,0,0,21,26,9,9,1,0,0,1,1,0,43,0,2,-0.9565076038994943,1.5967748252329201,0.8762220667652447,-1.1052215545807416,0.347199421388147,-0.29665375363418706,-0.10908848409044712,0.4746348206902369,0.311680249174718,0.6339722999376758,-0.22401128909004567
0,11,1,3,1,0,0,0,26,9,8,0,0,0,1,1,0,29,0,0,0.03690696313447821,0.20868816949623997,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,-0.29665375363418706,-1.1940872557094617,-0.5691901699186535,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,11,2,6,1,0,0,21,26,5,5,0,0,0,1,1,0,30,0,0,-0.9565076038994943,0.0705700942985603,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-0.29665375363418706,-1.8450865186808705,-1.6130151605275438,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,11,2,8,1,12,0,12,27,9,9,0,0,0,0,1,0,26,0,0,0.03690696313447821,-1.6904353644718553,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-0.29665375363418706,-0.7600877470618559,-1.6130151605275438,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,11,2,16,0,0,0,12,27,9,9,0,0,0,0,1,0,27,0,0,0.03690696313447821,-1.6904353644718553,1.476924272807967,1.1370048489905784,-1.7896667428492534,-0.29665375363418706,-0.543087992738053,-0.17775579844031955,-1.533976558544737,-2.165947385323075,-0.22401128909004567
1,11,2,13,1,0,0,21,26,9,9,0,0,0,1,1,1,36,0,2,-2.473171065020064,-1.1724925824805565,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,-0.29665375363418706,-0.543087992738053,-0.5691901699186535,0.14389326665476757,0.22093744644109395,-0.22401128909004567
0,11,1,3,1,11,0,0,13,4,10,0,0,0,1,1,0,29,0,0,0.03690696313447821,-0.8962564320851973,1.476924272807967,1.1370048489905784,-1.7896667428492534,0.8882471185919265,0.7589105332047645,0.8660691921685708,0.4794672316946684,0.17216197379200018,-0.22401128909004567
0,12,1,6,1,0,0,18,23,0,0,1,0,0,1,1,0,35,0,0,-0.9565076038994943,0.08438190181832748,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1.5991876419275945,1.1929100418523704,0.4746348206902369,0.4794672316946684,0.3548105522226494,-0.22401128909004567
0,0,1,14,1,0,0,22,27,6,3,0,0,0,1,1,1,18,0,2,-0.3498422194512666,-0.7236088380880977,-0.2876384574425296,0.12438647318417584,0.7657608350016585,-0.29665375363418706,-0.10908848409044712,0.7355910683424595,-0.02389371586518287,0.33509280796025,-0.22401128909004567
0,0,1,16,0,0,0,22,26,9,9,0,0,0,1,1,1,24,0,2,2.9868173950139862,1.5415275951538494,-1.0009723271182625,0.12438647318417584,1.545606837207885,-0.29665375363418706,-0.543087992738053,-0.830146417570876,0.14389326665476757,1.1549358588705512,-0.22401128909004567
0,0,3,14,1,0,0,22,27,9,7,1,0,0,1,1,1,18,0,0,1.015154895557246,0.4918302236514829,-0.2876384574425296,0.12438647318417584,0.7657608350016585,-0.29665375363418706,-0.10908848409044712,-0.43871204609254216,0.4794672316946684,0.4461348414379744,-0.22401128909004567
0,7,4,6,1,0,0,22,26,5,7,1,0,0,1,1,0,18,0,1,0.18098999194093274,-0.026112558339815857,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-0.29665375363418706,-0.543087992738053,0.08320044921190302,-0.35946768090508374,0.4284926492031956,2.109644777474386
1,13,1,5,1,0,0,21,26,9,7,0,0,0,1,1,0,21,0,1,2.0768193183416446,-0.48190220649215837,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,-0.29665375363418706,-0.543087992738053,0.7355910683424595,-1.0306156109848854,-0.9548627772062117,2.109644777474386
0,12,1,6,1,0,0,22,26,5,8,1,0,0,1,1,0,21,0,2,1.3184875877813598,0.4503948010921794,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,-0.29665375363418706,-0.543087992738053,0.4746348206902369,0.14389326665476757,0.4907592100318262,-0.22401128909004567
0,11,1,3,1,0,0,0,2,2,6,0,0,0,1,1,0,32,0,2,-0.19817587333920963,-1.1724925824805565,1.476924272807967,1.1370048489905784,-1.7896667428492534,3.2580488630441535,3.796907093738005,3.7365879163430193,2.6606980044540243,0.5104769542942256,0.5538740664314317
0,0,4,6,1,0,0,21,26,9,5,1,0,0,1,1,1,22,0,0,-1.6390061614037505,-1.3451401764776563,-0.17500679380951956,-0.454252598705197,0.8891263042772198,-0.29665375363418706,-0.32608823841425005,0.8660691921685708,-0.5272546634250341,0.41085045696841677,-0.22401128909004567
0,3,1,3,1,2,0,0,27,9,7,1,0,0,0,1,0,32,0,0,-0.19817587333920963,0.20868816949623997,1.476924272807967,1.1370048489905784,-1.7896667428492534,4.67992990971549,3.579907339414202,5.041369154604132,1.9895500743742225,0.4731170177970474,3.6654154885173407
0,13,1,13,1,5,0,18,23,0,0,0,0,0,1,1,0,35,0,0,2.8351510489019294,-1.0619981223224133,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,-0.05967357918896432,-0.543087992738053,-0.830146417570876,-1.3661895760247864,-0.7130609659883633,-0.22401128909004567
0,8,3,8,1,0,0,0,27,4,7,1,0,0,0,1,0,23,0,0,0.03690696313447821,-1.7940239208701152,-1.0009723271182625,0.12438647318417584,1.545606837207885,-0.29665375363418706,-0.543087992738053,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,11,1,2,0,0,0,21,26,6,6,0,0,0,1,1,0,39,0,1,-2.473171065020064,-1.2898929463985846,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-0.05967357918896432,-0.10908848409044712,0.4746348206902369,-0.1916806983851333,0.1586708856124633,0.5538740664314317
1,13,1,13,1,0,0,18,23,0,0,0,0,0,1,1,0,35,0,0,-0.9565076038994943,0.08438190181832748,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,-0.29665375363418706,-0.543087992738053,-0.830146417570876,-1.3661895760247864,-1.1281713715125665,-0.22401128909004567
1,11,1,3,1,2,0,2,13,4,6,0,0,0,1,1,0,32,0,2,-1.714839334459779,1.5898689214730366,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,1.1252272930371492,1.1929100418523704,0.7355910683424595,1.486189126814371,1.6291994971819534,-0.22401128909004567
0,0,1,15,1,0,0,18,23,0,0,0,0,0,1,1,0,20,0,0,0.03690696313447821,1.0926438507613905,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-0.29665375363418706,-0.10908848409044712,0.996547315994682,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,11,1,11,1,0,0,21,26,9,9,0,0,0,1,1,0,34,0,1,-0.9565076038994943,-1.863082958468955,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,-0.29665375363418706,0.3249110245571587,1.9098941827774611,0.14389326665476757,0.3174506157254712,-0.22401128909004567
0,3,1,16,0,14,0,21,26,6,6,1,0,0,1,1,0,44,0,0,1.3184875877813598,1.5898689214730366,-1.0009723271182625,0.12438647318417584,1.545606837207885,0.4142867697014811,-0.10908848409044712,-0.17775579844031955,0.4794672316946684,0.9162473756941343,-0.22401128909004567
1,11,1,10,1,11,0,21,13,9,10,0,0,0,1,1,0,53,0,2,0.03690696313447821,2.0387526658654953,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2.310128165263263,1.6269095504999762,0.7355910683424595,-0.6950416459449846,0.4284926492031956,8.332727621646205
0,11,1,6,1,11,0,21,26,9,4,0,0,1,0,1,0,28,0,0,-0.9565076038994943,-1.9597656111073312,0.3130637486001926,-0.5265824826913685,0.7877903830865802,-0.29665375363418706,-0.543087992738053,0.08320044921190302,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,3,1,16,0,2,0,21,26,9,9,0,0,0,1,1,0,31,0,0,-0.19817587333920963,0.20868816949623997,0.4256954122332026,1.7879738048661231,-0.7498720732409514,3.021068688598931,0.3249110245571587,-0.30823392226643087,0.8150411967345693,0.6381234039929186,-0.22401128909004567
0,0,1,1,1,0,0,0,27,5,9,0,0,1,0,1,0,18,0,1,-0.19817587333920963,-0.6131143779299544,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,-0.29665375363418706,-2.713085535976082,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,11,1,3,1,0,0,0,2,9,10,0,0,1,0,1,0,44,0,0,-2.473171065020064,-0.48190220649215837,1.476924272807967,1.1370048489905784,-1.7896667428492534,0.1773065952562584,0.1079112702333558,1.77941605895135,-0.862828628464935,-0.9206161687504649,2.109644777474386
0,0,1,5,1,0,0,0,0,9,9,1,0,0,1,1,0,19,0,2,0.7118222033331321,0.04985238301890855,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-0.29665375363418706,-0.543087992738053,0.08320044921190302,-0.02389371586518287,0.38698160865077535,0.5538740664314317
0,5,1,1,1,0,11,0,0,2,9,0,0,0,1,1,0,21,1,1,-0.19817587333920963,0.20868816949623997,-1.0009723271182625,0.12438647318417584,1.545606837207885,2.07314799081804,2.277908813471385,1.387981687473016,2.3251240394141233,0.7564298695673162,-0.22401128909004567
0,8,1,6,1,0,0,2,13,3,5,0,0,0,1,1,1,18,0,0,1.166821241669303,1.4310331349957042,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,-0.29665375363418706,-0.543087992738053,-0.830146417570876,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,14,1,3,1,13,0,12,13,5,5,1,0,0,1,1,0,20,0,2,2.8351510489019294,2.971049673449833,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,-0.29665375363418706,-0.10908848409044712,0.21367857303801432,0.4794672316946684,0.9266251358322395,-0.22401128909004567
0,11,1,4,1,0,0,21,26,7,7,0,0,0,1,1,0,55,0,2,-1.714839334459779,-1.1586807749607886,-0.17500679380951956,-0.454252598705197,0.8891263042772198,-0.29665375363418706,-0.10908848409044712,-0.5691901699186535,0.4794672316946684,0.739825453346348,-0.22401128909004567
0,0,1,8,1,0,0,12,26,4,8,0,0,0,1,1,0,27,0,1,2.531818356677815,1.3412563861172135,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-0.29665375363418706,-0.543087992738053,0.996547315994682,-0.862828628464935,0.22093744644109395,-0.22401128909004567
0,7,2,6,1,0,0,9,13,5,5,0,0,0,1,1,0,19,0,0,0.18098999194093274,-0.4128431688933185,0.3130637486001926,-0.5265824826913685,0.7877903830865802,-0.29665375363418706,-0.543087992738053,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,0,1,8,1,0,0,12,26,9,9,0,0,0,1,1,0,18,0,2,0.02932364582887579,0.20178226573635638,0.3130637486001926,-0.5265824826913685,0.7877903830865802,-0.29665375363418706,-0.543087992738053,-0.830146417570876,0.14389326665476757,0.4077371289269851,-0.22401128909004567
1,11,1,14,1,0,0,21,26,7,4,0,0,0,1,1,0,43,0,0,0.03690696313447821,0.34680624469391963,1.476924272807967,1.1370048489905784,-1.7896667428492534,-0.29665375363418706,-0.10908848409044712,0.08320044921190302,-0.862828628464935,-0.9465605690957276,-0.22401128909004567
0,8,3,10,1,0,0,12,13,9,6,1,0,0,1,1,0,18,0,0,-0.8806744308434659,-0.07445388465900295,0.8762220667652447,-1.1052215545807416,0.347199421388147,-0.29665375363418706,-0.10908848409044712,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,0,1,1,1,0,0,2,2,2,2,1,0,0,1,1,0,18,0,0,2.000986145285616,2.674095811774821,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,-0.29665375363418706,-2.713085535976082,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,7,5,10,1,0,0,21,27,9,9,1,0,1,1,1,1,20,0,0,-0.19817587333920963,-0.29544280497529063,-1.0009723271182625,0.12438647318417584,1.545606837207885,-0.29665375363418706,-0.10908848409044712,-0.43871204609254216,-1.533976558544737,-2.165947385323075,-0.22401128909004567
1,11,1,16,0,0,0,21,13,9,9,0,0,1,0,1,0,29,0,0,-0.8806744308434659,0.9959611981230144,-0.2876384574425296,0.12438647318417584,0.7657608350016585,-0.29665375363418706,-0.543087992738053,-0.17775579844031955,-0.1916806983851333,0.22612632651014655,-0.22401128909004567
0,11,1,7,1,11,0,21,26,9,10,1,0,1,1,1,0,44,0,0,0.03690696313447821,2.0318467621056118,0.8762220667652447,-1.1052215545807416,0.347199421388147,-0.29665375363418706,-0.10908848409044712,0.4746348206902369,-0.6950416459449846,-0.9652405373443168,-0.22401128909004567
0,0,1,6,1,0,0,21,26,9,9,1,0,0,1,1,0,18,0,1,1.015154895557246,1.486280365074777,-0.2876384574425296,0.12438647318417584,0.7657608350016585,-0.29665375363418706,-0.543087992738053,-0.17775579844031955,-0.6950416459449846,0.5322702505842464,-0.22401128909004567
0,14,1,3,1,13,0,21,26,9,1,0,0,0,1,1,1,20,0,1,0.5601558572210751,0.8992785454846383,1.476924272807967,1.1370048489905784,-1.7896667428492534,-0.29665375363418706,-0.10908848409044712,0.996547315994682,0.311680249174718,0.5457613387637832,-0.22401128909004567
0,13,1,4,1,0,0,22,26,8,7,1,0,0,1,1,0,20,0,0,-0.577341738619352,0.3260885334142669,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1.1252272930371492,0.5419107788809616,0.21367857303801432,-0.35946768090508374,0.47207924178323707,-0.22401128909004567
1,11,2,8,1,0,0,21,26,9,9,1,0,0,1,1,0,36,0,0,-0.9565076038994943,-1.5385054817544075,-0.2876384574425296,0.12438647318417584,0.7657608350016585,-0.29665375363418706,-0.7600877470618559,-0.43871204609254216,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,14,1,7,1,13,0,4,0,2,5,1,0,0,1,1,0,19,0,1,1.3184875877813598,1.5898689214730366,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.1773065952562584,-0.10908848409044712,1.1270254398207933,-0.35946768090508374,0.17942640588867376,-0.22401128909004567
1,11,1,5,1,11,0,21,26,11,11,0,0,0,0,1,0,29,0,0,-1.714839334459779,-1.1724925824805565,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-0.29665375363418706,-0.543087992738053,-0.830146417570876,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,0,1,13,1,0,0,0,0,9,9,1,0,0,1,1,0,18,0,0,-0.9565076038994943,0.1465350356572837,-0.2876384574425296,0.12438647318417584,0.7657608350016585,-0.29665375363418706,-0.10908848409044712,-0.04727767461420827,-0.35946768090508374,0.07357325248000161,-0.22401128909004567
0,11,1,3,1,0,0,0,0,1,6,0,0,0,0,1,0,24,0,0,0.03690696313447821,-0.48190220649215837,0.8762220667652447,-1.1052215545807416,0.347199421388147,-0.29665375363418706,-0.10908848409044712,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,0,1,14,1,0,0,2,13,2,5,0,0,0,1,1,0,20,0,2,0.03690696313447821,0.001511056699720468,1.476924272807967,1.1370048489905784,-1.7896667428492534,-0.29665375363418706,-0.10908848409044712,-0.43871204609254216,0.4794672316946684,0.8778496631831454,-0.22401128909004567
1,11,1,2,0,11,0,12,26,9,9,0,0,1,0,1,0,45,0,0,0.03690696313447821,1.6934574778712963,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,-0.29665375363418706,-0.32608823841425005,-0.5691901699186535,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,13,2,11,1,0,0,22,26,4,4,1,0,0,1,1,1,28,0,2,-0.19817587333920963,-0.012300750820047694,-1.4890428695279747,0.9923450810182353,0.14012166938988344,8.234632526393831,7.268903162918852,3.8670660401691306,5.177502742253281,0.6360478519652972,4.443300844038818
0,0,1,10,1,0,0,12,27,9,9,1,0,0,1,1,0,23,0,1,2.0768193183416446,0.9545257755637109,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-0.29665375363418706,-0.10908848409044712,0.21367857303801432,0.311680249174718,0.4150015610236587,-0.22401128909004567
0,0,1,11,1,0,0,0,13,4,7,1,0,0,1,1,0,18,0,2,-0.3498422194512666,-0.09517159593865569,0.3130637486001926,-0.5265824826913685,0.7877903830865802,-0.29665375363418706,0.5419107788809616,0.21367857303801432,0.8150411967345693,0.302921751532124,-0.22401128909004567
0,0,2,8,1,0,0,12,13,9,4,1,0,0,1,1,0,23,0,0,0.5601558572210751,0.05675828677879213,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,-0.29665375363418706,-0.543087992738053,-0.30823392226643087,-0.5272546634250341,0.11715984506004314,0.5538740664314317
0,13,1,1,1,0,0,2,2,2,2,1,0,0,1,1,0,22,0,1,-0.9565076038994943,-0.48190220649215837,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-0.29665375363418706,-2.713085535976082,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,0,1,4,1,0,0,12,13,5,5,0,0,0,1,1,1,22,0,2,0.5601558572210751,0.29846491837473255,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0.1773065952562584,-0.10908848409044712,-0.5691901699186535,0.311680249174718,0.4357570812998691,-0.22401128909004567
0,11,1,16,0,8,0,21,27,5,5,0,0,0,1,1,0,33,0,2,-0.9565076038994943,1.9835054357864228,-0.2876384574425296,0.12438647318417584,0.7657608350016585,-0.29665375363418706,-0.543087992738053,-0.6996682937447647,0.14389326665476757,0.7429387813877796,-0.22401128909004567
0,16,1,3,1,15,0,0,27,9,6,0,0,0,1,1,0,21,0,2,-0.19817587333920963,0.10509961309798022,-1.0009723271182625,0.12438647318417584,1.545606837207885,2.5471083397084855,2.494908567795188,2.301328554255795,1.9895500743742225,0.41603933703746937,-0.22401128909004567
1,11,1,8,1,0,0,21,26,9,5,0,0,0,1,1,0,45,0,2,-2.473171065020064,2.971049673449833,1.476924272807967,1.1370048489905784,-1.7896667428492534,-0.29665375363418706,-0.543087992738053,-0.6996682937447647,0.14389326665476757,0.908982943597461,-0.22401128909004567
1,11,1,3,1,0,0,21,26,9,9,0,0,0,0,1,0,44,0,0,0.03690696313447821,-1.863082958468955,1.476924272807967,1.1370048489905784,-1.7896667428492534,0.8882471185919265,0.9759102875285675,0.21367857303801432,-0.6950416459449846,0.27282624713161935,-0.22401128909004567
3,11,1,13,1,0,0,12,13,11,12,0,0,0,1,1,0,42,0,0,-1.714839334459779,-1.365857887757308,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-0.29665375363418706,-0.10908848409044712,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,8,1,8,1,0,0,12,0,9,7,1,0,0,1,1,0,20,0,0,1.0909880686132745,0.8509372191654512,0.3130637486001926,-0.5265824826913685,0.7877903830865802,-0.29665375363418706,-0.543087992738053,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,7,6,8,1,0,0,12,27,5,6,1,0,0,1,1,0,20,0,1,0.02932364582887579,-0.2609132861758707,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,-0.29665375363418706,-0.543087992738053,0.3441566968641256,-0.6950416459449846,0.4461348414379744,0.5538740664314317
0,0,2,10,1,0,0,0,27,2,8,1,0,0,1,1,1,20,0,2,0.33265633805298966,-0.32306642001482694,-1.0009723271182625,0.12438647318417584,1.545606837207885,-0.29665375363418706,-0.10908848409044712,-0.43871204609254216,0.4794672316946684,0.6578411482553179,-0.22401128909004567
0,7,2,14,1,0,0,0,0,4,4,1,0,0,1,1,0,20,0,1,-0.6531749116753804,0.06366419053867671,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,-0.29665375363418706,-0.10908848409044712,0.996547315994682,-0.35946768090508374,0.31641283971166084,-0.22401128909004567
0,0,2,8,1,0,0,0,0,9,6,0,0,0,1,1,0,19,0,1,-0.3498422194512666,-0.4611844952125066,-1.0009723271182625,0.12438647318417584,1.545606837207885,-0.29665375363418706,-0.543087992738053,0.7355910683424595,-0.35946768090508374,0.35584832823646007,-0.22401128909004567
0,15,1,2,0,0,0,0,0,4,4,0,0,1,0,1,0,26,0,0,-0.9565076038994943,0.10509961309798022,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1.3622074674823719,1.1929100418523704,1.6489379351252385,0.311680249174718,0.006117811582318734,-0.22401128909004567
1,11,1,3,1,0,0,21,26,8,7,0,0,0,1,1,0,31,0,2,0.03690696313447821,1.5898689214730366,0.8762220667652447,-1.1052215545807416,0.347199421388147,-0.29665375363418706,-0.10908848409044712,0.6051129445163482,0.311680249174718,0.6879366526558226,-0.22401128909004567
0,0,1,14,1,0,0,0,13,9,9,0,0,1,1,1,1,19,0,2,0.7118222033331321,0.6299482988491625,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,-0.29665375363418706,-0.10908848409044712,-0.5691901699186535,0.4794672316946684,0.6018012435095506,-0.22401128909004567
0,11,1,14,1,11,0,21,26,0,0,1,0,0,1,1,0,28,0,2,-2.473171065020064,0.0705700942985603,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-0.29665375363418706,-0.10908848409044712,-0.43871204609254216,0.4794672316946684,0.619443435744329,-0.22401128909004567
0,0,1,1,1,0,0,12,26,9,9,1,0,0,1,1,1,20,0,2,1.2426544147253313,2.149247126023639,-0.2876384574425296,0.12438647318417584,0.7657608350016585,-0.29665375363418706,-2.713085535976082,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
1,0,2,2,0,0,0,21,0,9,10,1,0,0,1,0,0,43,0,2,-1.714839334459779,-1.2622693313590483,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,-0.29665375363418706,-0.10908848409044712,-0.5691901699186535,0.4794672316946684,0.48038144989372095,-0.22401128909004567
0,11,1,1,1,11,16,0,13,2,7,0,0,0,1,1,1,25,1,0,0.03690696313447821,-1.1724925824805565,1.476924272807967,1.1370048489905784,-1.7896667428492534,-0.29665375363418706,-2.713085535976082,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,11,1,9,1,11,0,21,26,9,9,0,1,1,1,0,0,40,0,0,0.03690696313447821,-0.48190220649215837,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,-0.29665375363418706,-0.10908848409044712,0.8660691921685708,-1.0306156109848854,0.4284926492031956,-0.22401128909004567
0,14,1,5,1,13,2,4,3,1,1,0,0,0,1,0,0,20,1,2,1.3184875877813598,1.5898689214730366,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0.4142867697014811,-0.10908848409044712,0.8660691921685708,0.311680249174718,0.6059523475647925,-0.22401128909004567
1,11,1,2,0,8,0,21,26,9,1,0,0,0,1,0,0,46,0,2,0.03690696313447821,-0.9653154696840371,-0.17500679380951956,-0.454252598705197,0.8891263042772198,-0.29665375363418706,-0.10908848409044712,0.3441566968641256,-0.02389371586518287,0.4969858661146891,-0.22401128909004567
0,15,1,0,1,0,0,12,26,5,7,0,0,0,1,0,0,26,0,2,-0.8806744308434659,-0.5785848591305345,-1.0009723271182625,0.12438647318417584,1.545606837207885,5.390870433051158,4.8819058653570195,3.214675421038574,4.170780847133578,0.40981268095460643,-0.22401128909004567
1,11,1,11,1,0,0,2,0,5,5,0,0,0,1,0,1,34,0,2,0.03690696313447821,1.5069980763544295,0.3130637486001926,-0.5265824826913685,0.7877903830865802,-0.29665375363418706,0.5419107788809616,-0.04727767461420827,0.6472542142146189,0.4886836580042048,-0.22401128909004567
0,8,3,15,1,0,0,22,26,9,5,1,0,0,1,0,0,19,0,0,-0.8048412577874374,-0.4611844952125066,-0.2876384574425296,0.12438647318417584,0.7657608350016585,-0.29665375363418706,-0.10908848409044712,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,0,6,11,1,0,0,12,13,9,9,1,0,0,1,0,1,18,0,2,0.7876553763891605,0.001511056699720468,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-0.29665375363418706,0.7589105332047645,-0.04727767461420827,0.8150411967345693,0.6547278202138863,-0.22401128909004567
0,0,1,12,1,0,0,12,13,4,9,1,0,0,1,0,0,18,0,2,-0.7290080847314089,-0.9100682396049655,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-0.29665375363418706,0.5419107788809616,0.3441566968641256,0.9828281792545197,0.17735085386105243,-0.22401128909004567
